Price,X2,X3,X4,X5,X6,ID,Currency
5702,C_Y,NA,63.4,57,1,37861,GBP
9407.336362,D_Y,VS2,62.9,56,NA,34548,AUD
6697.044616,E_A,NA,61.9,55,NA,51926,EUR
6697.044616,B_C,NA,62.8,57,1.16,12967,EUR
9408.986193,E_C,SI2,61.1,57,1.22,40900,AUD
9408.986193,E_C,NA,61.7,56,1.22,24071,AUD
5703,D_R,SI2,63.1,54,NA,48374,GBP
6699.393632,B_X,VS2,63,60,1.02,18787,EUR
9410.636024,B_R,SI1,61.9,58,1.07,47579,AUD
796583.8492,E_A,NA,61.5,56,NA,1784,JPY
796583.8492,E_C,SI1,60.8,56,1.05,43197,JPY
9413.935686,E_C,NA,61.2,57,1.25,34221,AUD
5706,B_C,SI1,59.5,58,NA,48068,GBP
5707,E_P,NA,62.5,57,1.21,52857,GBP
710.57734,D_X,VS2,61.1,58.1,0.31,19170,EUR
758.8728565,E_Y,VVS1,62.8,54,0.26,13563,USD
998.147755,E_Y,NA,62.4,56,0.26,32135,AUD
758.8728565,E_P,VS1,62.2,55.7,0.38,5186,USD
758.8728565,E_Y,SI2,61.3,56,0.41,27807,USD
998.147755,E_Y,IF,62.2,55,NA,18781,AUD
758.8728565,E_Y,IF,62.5,57,0.26,31346,USD
998.147755,B_A,NA,62.4,58,NA,513,AUD
84490.39775,B_Y,VS2,58.8,62,0.31,51185,JPY
605,B_Y,VS2,61.2,59,0.31,47937,GBP
998.147755,B_A,SI1,62.7,58,0.31,4586,AUD
84490.39775,B_X,NA,61.1,59,0.3,31552,JPY
605,D_Y,NA,62.3,59,NA,52060,GBP
84490.39775,B_X,NA,61.4,60,0.3,42548,JPY
84490.39775,D_X,VS2,62.7,58,0.3,7782,JPY
84490.39775,B_Y,VS1,61.8,59,0.3,36562,JPY
710.57734,E_X,VS2,60.4,56,0.3,46136,EUR
758.8728565,C_C,VVS2,63.5,55,0.3,45500,USD
758.8728565,E_C,VVS2,62.6,55,0.3,6060,USD
758.8728565,C_Y,VS1,63.4,58,0.3,51003,USD
998.147755,E_X,VS2,62.5,55,0.3,37045,AUD
605,E_Y,VS1,62.6,57,0.3,9789,GBP
605,D_X,NA,62.8,56,0.3,24787,GBP
758.8728565,C_C,VVS2,63.6,56,NA,44271,USD
6704.091664,B_R,SI1,61.5,58,NA,32621,EUR
5708,C_R,SI1,63.7,58,1.04,23297,GBP
6704.091664,B_X,NA,63,56,NA,19137,EUR
7161.0002277,D_R,SI1,62.7,60,1.02,23915,USD
7162.254563,B_A,SI1,62.9,56,1.03,5517,USD
797701.0776,E_C,SI2,61.6,57,1.2,9165,JPY
9423.834672,B_T,SI1,62.6,59,1.2,40042,AUD
5712,E_C,NA,61,57,1.2,42128,GBP
797840.73115,B_Y,VS2,62.6,56,1.01,38360,JPY
6711.138712,E_T,SI1,61.3,56,1.24,43655,EUR
7167.2719042,E_Y,SI2,59.6,56,NA,24384,USD
7168.5262395,D_C,NA,60.6,59,1.27,48109,USD
5715,B_P,SI1,61.1,61,1.35,492,GBP
6714.662236,E_A,SI2,60.2,57,1.19,24511,EUR
9432.083827,E_R,NA,60.6,56,0.91,49619,AUD
798399.34535,B_T,NA,60.3,58,1.23,16723,JPY
7172.2892454,D_A,SI1,59.2,59,1,5772,USD
7172.2892454,B_X,VS2,60.6,59,1,174,USD
6718.18576,D_A,NA,62.8,63,1,17750,EUR
6718.18576,B_X,SI1,61.1,61,1.21,2460,EUR
5721,D_R,SI2,62.2,58,1.22,3199,GBP
6720.534776,B_C,NA,62.1,58,1.31,17916,EUR
5723,D_P,NA,62,59,1.36,3834,GBP
6721.709284,C_Y,VS2,63,58,NA,38250,EUR
9441.982813,B_Y,SI2,60.6,58,NA,32781,AUD
5723,A_C,SI2,56.3,60,1.46,760,GBP
5723,D_Y,VS2,63.1,58,1,27238,GBP
5723,B_R,NA,59.2,62,1,35671,GBP
7178.5609219,B_R,SI1,62.2,58,1,49233,USD
6722.883792,D_T,NA,62.5,59,1.2,19394,EUR
9443.632644,C_A,SI1,63.9,56,NA,46867,AUD
9443.632644,B_X,NA,62.5,60,1.04,45594,AUD
5725,D_C,SI2,64,56,1.24,26434,GBP
7184.8325984,E_X,SI1,62.8,57,0.99,24499,USD
799935.5344,E_A,NA,62.2,53.9,1,53781,JPY
9451.881799,A_A,VS2,67,54,NA,21680,AUD
6728.756332,B_X,SI1,62.3,59,0.93,38954,EUR
9451.881799,B_C,VS2,62.5,58,NA,38312,AUD
5731,C_X,VS2,63.3,55,1.01,37726,GBP
7188.5956043,D_R,SI1,62.6,56,1.01,42202,USD
800494.1486,E_C,VS2,61.5,54,1.09,47088,JPY
7191.1042749,D_R,SI1,62.8,58,1.02,36413,USD
6733.454364,A_P,I1,67.6,55,NA,20647,EUR
801052.7628,D_C,SI2,62.2,57,1.26,15156,JPY
7197.3759514,D_C,VS2,60.4,56,1.04,47788,USD
7198.6302867,B_Y,NA,60.5,58,1.22,4620,USD
5739,B_T,NA,61.9,58,1.21,2938,GBP
9468.380109,B_Y,NA,61.9,58,1.22,24315,AUD
6740.501412,D_A,SI2,63.3,56,1.22,44335,EUR
9468.380109,B_R,SI1,62.3,60,1.22,23821,AUD
801611.377,B_T,NA,62.4,58,1.25,41895,JPY
7199.884622,B_C,SI2,61.2,62,1.25,30469,USD
9470.02994,B_C,NA,61.6,54,1.25,22667,AUD
9471.679771,B_Y,VS2,63,58,NA,11988,AUD
7201.1389573,B_X,SI2,62.2,58,NA,50473,USD
5743,E_Y,NA,62.6,55,1.17,16991,GBP
5744,B_C,VS1,61.2,58,1.03,26121,GBP
6746.373952,B_T,SI2,59.1,59,NA,47513,EUR
5744,B_T,SI2,60.5,59,NA,12195,GBP
7206.1562985,E_C,VS2,61.9,54,1.08,5086,USD
5746,B_X,SI2,59.9,62,1.21,23312,GBP
5746,B_C,NA,62.2,58,1.2,51409,GBP
802449.2983,B_C,NA,62.1,55,NA,12346,JPY
6748.722968,B_C,SI1,62.7,56,1.2,3823,EUR
9481.578757,D_Y,VS2,62.7,61,1.01,50657,AUD
7208.6649691,C_R,SI1,58.3,59,NA,35989,USD
9483.228588,E_P,VS1,62,57,NA,24353,AUD
803007.9125,A_T,NA,65.1,57,1.51,41999,JPY
7212.427975,D_C,VS2,63.1,56,1.15,53130,USD
9486.52825,B_Y,SI1,62.4,58,1.11,10930,AUD
7213.6823103,E_A,NA,59.8,60,1.01,46477,USD
5751,B_C,NA,62.5,57,1.17,45689,GBP
9489.827912,D_C,NA,62.3,57,1.07,11037,AUD
6755.770016,E_A,VVS1,62.5,54,NA,46518,EUR
803706.18025,D_R,SI1,60.5,58,NA,33322,JPY
7218.6996515,E_R,NA,62.7,56,NA,52893,USD
803845.8338,B_R,SI2,60.3,59,1.34,12573,JPY
7219.9539868,C_Y,VS2,58.9,61,1.01,24235,USD
6761.642556,D_R,NA,63,58,0.9,49680,EUR
803985.48735,D_R,VS1,63,56,0.9,20002,JPY
6762.817064,C_C,VS2,63.8,57,1.07,28090,EUR
7222.4626574,D_Y,VS2,63.5,56,1.02,36672,USD
6762.817064,B_R,SI1,62.6,56,NA,47760,EUR
804125.1409,B_A,SI2,61.5,58,NA,21451,JPY
6762.817064,E_X,NA,62.1,57,NA,29924,EUR
7223.7169927,D_P,VS1,62.1,56,1.35,248,USD
6763.991572,D_Y,NA,60.7,61,1.01,6478,EUR
804264.79445,D_Y,NA,61.5,56,1.01,52904,JPY
5759,D_X,VS2,62.7,56,1,50251,GBP
9501.376729,D_Y,VS2,61.6,61,1.01,10614,AUD
804264.79445,B_Y,VS2,60.2,59,1.01,24931,JPY
9501.376729,B_Y,VS2,61.2,58,1.01,44086,AUD
5759,D_Y,VS2,59.9,60,1.01,27365,GBP
6763.991572,D_Y,NA,63,56,1.01,7601,EUR
804264.79445,B_T,NA,61.9,56,1.31,18888,JPY
7223.7169927,B_T,VS1,62.8,57,1.31,34076,USD
9501.376729,E_Y,SI1,61.8,55,1.13,4450,AUD
804404.448,B_T,NA,61.6,56,1.21,38866,JPY
6766.340588,E_T,VS2,59.5,57,1.22,28966,EUR
6766.340588,E_X,SI2,62.9,56,1.35,11249,EUR
804823.40865,E_P,VS2,61.7,57,1.23,34571,JPY
7228.7343339,D_T,SI1,60.5,58,1.23,1462,USD
804823.40865,E_C,SI1,62.2,54,1.14,1635,JPY
9509.625884,B_C,VS1,62.5,56,NA,50825,AUD
6771.03862,C_A,I1,64.3,60,1.68,25845,EUR
9511.275715,E_P,SI2,61,56,NA,45702,AUD
6771.03862,B_T,SI2,62.3,59,NA,35455,EUR
7232.4973398,D_Y,VS2,59,62,NA,23919,USD
6772.213128,E_Y,NA,61.7,56,1.2,23722,EUR
6772.213128,E_P,NA,62.1,55,1.56,18534,EUR
7232.4973398,C_A,NA,63.8,58,NA,16653,USD
6773.387636,E_R,SI1,61.8,55,1.07,2233,EUR
9514.575377,E_X,NA,61.2,56,0.96,3650,AUD
7233.7516751,E_T,VVS2,62.1,54,1.02,17354,USD
805521.6764,E_C,SI1,63,55,1.23,8445,JPY
9516.225208,C_C,NA,63.8,63,1.03,51840,AUD
7235.0060104,E_X,SI1,62,56,1.09,27505,USD
9516.225208,B_P,VVS2,61.2,57,1.23,46608,AUD
805661.32995,D_X,SI1,58.9,63,1.1,13714,JPY
9519.52487,D_A,NA,60.7,56,1.05,44283,AUD
6778.085668,A_C,SI1,65.3,59,1.13,31598,EUR
6778.085668,C_Y,IF,63.1,58,NA,20219,EUR
805940.63705,E_P,VS2,62.1,59,1.29,3152,JPY
806219.94415,E_X,SI1,62.3,56,1.02,41633,JPY
5773,B_A,SI1,62.9,58,1.1,31028,GBP
5773,E_C,VS1,62.7,55,1.22,49010,GBP
7242.5320222,B_X,VS2,62.6,58,1.03,37300,USD
806499.25125,E_R,SI1,60.5,57,NA,27996,JPY
5775,D_C,SI2,62.8,55,1.25,40434,GBP
5775,B_R,SI1,61.4,58,1,40457,GBP
9527.774025,B_C,VS2,62.9,55,1.08,32961,AUD
6782.7837,B_A,NA,58.5,60,NA,9391,EUR
806778.55835,B_C,VS2,60.4,59,1.04,9704,JPY
6785.132716,D_A,VS2,61.7,56,NA,9652,EUR
6785.132716,E_C,VS1,62.6,57,1.01,2688,EUR
806918.2119,D_R,SI1,63.3,60,1.02,5370,JPY
5779,B_C,VS2,62.4,58,1.13,33262,GBP
7248.8036987,D_R,SI1,60.8,58,0.92,13551,USD
7248.8036987,C_C,SI1,63.7,58,1.2,38295,USD
807057.86545,E_R,SI1,62.3,56,0.92,47947,JPY
5779,E_P,VS1,62,57,1.29,24173,GBP
9534.373349,B_A,SI2,60.4,58,NA,9323,AUD
9536.02318,B_R,NA,61.2,60,1.01,36129,AUD
807337.17255,B_C,VS2,62.6,58,1.11,19792,JPY
6789.830748,B_X,VS2,60.5,59,NA,30742,EUR
5783,D_P,VS1,62.1,58,NA,40750,GBP
7253.8210399,D_T,VS2,60.1,59,1.24,11464,USD
5783,B_C,VS2,62,58,1.06,46078,GBP
7253.8210399,D_C,NA,62.5,57,1.06,2378,USD
5784,C_A,SI1,61.6,62,1,15398,GBP
6794.52878,D_P,VS2,62.7,59,1.33,8522,EUR
808035.4403,C_X,VS1,64,56,1.01,373,JPY
6795.703288,B_Y,VS1,62.2,58,1.23,24063,EUR
5787,D_P,SI2,62.3,61,1.34,14961,GBP
7258.8383811,B_Y,VS2,62.4,59,1.01,41039,USD
5787,C_A,NA,64,62,NA,51347,GBP
808314.7474,B_X,SI2,61.6,58,1.3,11555,JPY
6799.226812,D_T,NA,59.7,58,NA,13546,EUR
5789,D_X,SI1,62.3,55,1.01,33410,GBP
9554.171321,B_Y,SI1,59.5,60,1.03,9282,AUD
5792,E_Y,VS2,61.5,57,NA,21505,GBP
5793,E_R,SI2,62.1,54,NA,29969,GBP
9559.120814,B_X,SI2,62.5,57,1.22,36480,AUD
6806.27386,D_R,NA,59.1,60,NA,7629,EUR
6806.27386,E_Y,NA,62.1,57,0.91,31371,EUR
9560.770645,E_P,VS2,62.8,57,1.28,23205,AUD
5795,E_X,NA,60.9,56,1.04,28181,GBP
9562.420476,E_T,SI2,61.8,57,1.38,4160,AUD
9564.070307,E_C,NA,62,56,1.24,28356,AUD
6808.622876,A_R,VS2,59.1,68,NA,13855,EUR
5798,E_X,SI2,62.4,57,1,41114,GBP
7273.8904047,B_R,SI1,61.6,58,NA,10044,USD
809850.93645,B_Y,NA,62.4,58,1.35,33415,JPY
809990.59,B_P,VS2,60.4,58,NA,33203,JPY
9569.0198,D_A,VS2,61.3,61,1.03,30104,AUD
810130.24355,B_C,SI1,61.8,58,1.18,45816,JPY
810130.24355,A_P,SI2,65.1,59,NA,5524,JPY
9570.669631,B_Y,NA,60,55,1.14,15491,AUD
5802,B_A,NA,61.3,58,NA,21034,GBP
7278.9077459,D_R,SI1,64.2,58,1.02,43264,USD
5804,E_R,SI1,61.2,55,1.03,34819,GBP
9575.619124,E_R,SI1,61.6,55,NA,17584,AUD
6816.844432,E_R,SI1,61,57,NA,17968,EUR
5804,E_R,NA,61.9,57,1,53262,GBP
9577.268955,E_R,SI1,62,56,NA,50816,AUD
9577.268955,E_C,VS2,60.7,56,1.04,45445,AUD
9577.268955,E_X,NA,61.2,56,NA,21704,AUD
5806,B_Y,VS2,63,59,1,27454,GBP
6819.193448,B_Y,VS2,62.9,56,NA,9071,EUR
7282.6707518,D_Y,NA,63.4,57,NA,1096,USD
9578.918786,B_Y,VS2,62.1,57,1,27992,AUD
7282.6707518,E_A,SI1,61.9,55,NA,44761,USD
7283.9250871,E_T,SI1,60.2,58,1.22,20042,USD
810968.16485,E_T,SI1,60.2,57,1.22,29103,JPY
9580.568617,E_C,SI2,61.1,57,1.22,10467,AUD
810968.16485,E_C,NA,61.7,56,1.22,13247,JPY
810968.16485,E_T,SI1,62.6,57,1.22,23689,JPY
9583.868279,B_C,VS1,62,62,1.14,35640,AUD
811247.47195,C_A,SI2,58.5,57,1.24,559,JPY
7286.4337577,B_R,SI1,60.5,59,NA,30990,USD
6823.89148,E_C,SI2,61.2,57,1.25,5751,EUR
7290.1967636,D_R,SI1,61.8,58,1.01,45426,USD
5812,E_R,NA,61.4,59,1.01,4964,GBP
7291.4510989,B_Y,NA,62.3,59,NA,31157,USD
9590.467603,B_X,NA,61.7,56,1.07,1950,AUD
9592.117434,E_C,NA,62,54.5,1.21,8716,AUD
7292.7054342,B_Y,VS2,62.2,56,1.03,26863,USD
7293.9597695,D_R,SI1,61.6,59,1.01,15773,USD
812225.0468,C_Y,VS2,63.6,57,1.02,33005,JPY
812225.0468,E_Y,VS2,62,57,1.02,7133,JPY
6830.938528,E_X,SI1,62,56,1.09,13368,EUR
7295.2141048,D_T,SI1,62.4,59,1.2,34865,USD
605,C_C,VVS2,63.6,55,NA,33752,GBP
998.147755,E_X,NA,62.7,57,0.3,28315,AUD
605,B_Y,VS1,60,60,NA,42235,GBP
998.147755,D_C,VVS2,61,61,NA,12394,AUD
998.147755,E_C,VVS2,61.5,56,0.3,31591,AUD
758.8728565,E_Y,VS1,61.8,54,NA,3534,USD
84490.39775,E_C,VVS2,62.2,57,0.3,20781,JPY
84490.39775,D_Y,VS1,62.2,59,0.3,6750,JPY
758.8728565,B_X,VS2,61.4,60,0.3,93,USD
84490.39775,D_Y,VS1,62.8,58,NA,36234,JPY
84490.39775,D_Y,NA,62.8,59,NA,26230,JPY
710.57734,E_C,VVS2,61.7,54,0.3,22663,EUR
998.147755,B_C,NA,62.4,58,0.3,536,AUD
710.57734,E_X,NA,61.8,56,0.3,40043,EUR
998.147755,D_Y,VS1,60.3,62,NA,37965,AUD
605,C_C,VVS2,63.7,55,NA,12841,GBP
998.147755,D_C,VVS2,62.8,57,0.3,320,AUD
605,D_Y,NA,62.8,57,NA,40830,GBP
710.57734,D_Y,VS1,62.9,60,0.3,17986,EUR
998.147755,C_C,VVS2,63.4,57,NA,38269,AUD
605,E_C,NA,61.5,57,0.3,24595,GBP
605,D_Y,VS1,62.8,57,NA,8733,GBP
758.8728565,C_Y,VS1,63.6,55,0.3,33024,USD
812364.70035,C_Y,VVS2,57.7,59.7,0.95,16340,JPY
9597.066927,B_R,SI1,59.4,57,NA,23716,AUD
7297.7227754,B_C,NA,58.6,60,1.08,16478,USD
5818,E_C,SI1,60.9,57,1.12,26867,GBP
9598.716758,C_T,VS1,61.7,62,1.2,2091,AUD
812504.3539,C_T,VS1,59.6,61,1.2,44735,JPY
6834.462052,C_A,NA,63.7,56,1,42268,EUR
6835.63656,D_C,NA,61.3,58,1.07,37245,EUR
812783.661,E_T,SI2,61,59,NA,8960,JPY
9603.666251,C_R,SI1,63.8,59,1.08,43354,AUD
9603.666251,B_A,SI1,61.8,56,1.05,36470,AUD
6836.811068,B_X,SI1,59.5,59,1.1,1423,EUR
6837.985576,B_C,SI1,59.3,60,1.2,25869,EUR
5822,B_C,SI1,60.8,60,1.2,28993,GBP
6837.985576,E_C,SI1,61.7,55,1.2,2113,EUR
9605.316082,B_C,SI1,62.2,59,1.2,27016,AUD
5825,C_X,SI1,57.6,60,NA,29291,GBP
7307.7574578,D_C,SI1,62.4,58,1.21,32904,USD
7307.7574578,B_C,VS1,62.1,62,1.01,47277,USD
5826,E_Y,NA,61.1,57,1.2,10239,GBP
5829,E_R,SI1,61.8,56,1.13,43459,GBP
814040.54295,C_A,VS2,65.6,55,1.01,35292,JPY
814040.54295,C_X,VS1,64.8,59,NA,17764,JPY
7314.0291343,C_P,VVS2,61.6,57,1.16,823,USD
7314.0291343,E_P,VS2,63,57,NA,3116,USD
814319.85005,B_C,SI1,58.5,62,NA,5146,JPY
814459.5036,B_C,VS2,58.9,61,1.27,19003,JPY
5832,D_P,VS2,61.6,56,NA,21747,GBP
814459.5036,E_R,SI1,62,57,1.01,20593,JPY
6849.730656,D_R,SI1,62.5,61,NA,51196,EUR
814459.5036,D_R,SI1,62.8,60,1.01,8836,JPY
7315.2834696,B_T,SI2,62.4,58,1.33,8084,USD
6850.905164,D_C,VS2,63.2,55,1.2,11265,EUR
6850.905164,E_C,VS2,61.7,57,1.05,48973,EUR
7316.5378049,A_X,VS1,65.3,56,1,35191,USD
6852.079672,C_T,VS1,63.6,59,1.23,9745,EUR
7317.7921402,D_T,SI2,62.2,59,1.37,16796,USD
815018.1178,D_T,VS2,62.7,55,1.24,3229,JPY
9628.413716,B_X,SI1,61.3,57,1.08,16589,AUD
7322.8094814,E_C,SI1,61.8,56,NA,50893,USD
815437.07845,B_Y,VS2,62.1,60,1.01,33061,JPY
9633.363209,E_C,VS2,62.1,56,1.08,27826,AUD
9635.01304,A_X,VS2,64.9,56,NA,18538,AUD
7326.5724873,E_R,NA,61.4,56,0.74,44223,USD
7326.5724873,B_X,SI2,59.9,58,1.23,4730,USD
5842,E_X,SI1,61.3,54,1.05,4322,GBP
6866.173768,B_Y,NA,62.4,58,1.2,38781,EUR
6866.173768,B_X,SI2,62.6,58,1.2,10428,EUR
5849,B_C,NA,61.2,58,1.03,33007,GBP
9651.51135,E_C,VS2,61.9,54,NA,41160,AUD
9653.161181,D_X,NA,58,63,NA,14910,AUD
5851,D_R,SI1,63.2,60,1,19475,GBP
6872.046308,B_Y,NA,62.6,58,1.15,53305,EUR
5852,E_P,VS1,61.3,57,1.33,29871,GBP
7340.3701756,E_C,SI1,60,60,1.16,4637,USD
9656.460843,A_Y,VS1,58.7,67,1,48354,AUD
5853,D_C,VS1,63.1,57,1.2,35061,GBP
5854,E_C,SI1,61.6,56,NA,8738,GBP
7342.8788462,B_X,NA,59.1,56,NA,8863,USD
817671.53525,E_T,VS2,62.5,56,1.01,19671,JPY
5855,C_Y,IF,61.8,61,0.9,47995,GBP
7344.1331815,D_T,SI1,63.1,56,1.23,8779,USD
5855,E_T,SI1,62,57,1.23,49465,GBP
7345.3875168,B_T,SI2,62.7,58,1.36,4826,USD
5858,B_C,VS2,61.3,59,1.14,11115,GBP
9664.709998,D_C,SI2,60,58,NA,19176,AUD
6882.61688,D_Y,VS2,61.5,58,1,6971,EUR
818369.803,C_Y,VS2,63.5,59,1,50001,JPY
7351.6591933,D_C,VS2,61.2,57,1.01,45921,USD
9669.659491,E_C,NA,60.4,57,1.14,180,AUD
6884.965896,E_P,VS2,61.4,57,NA,42760,EUR
7354.1678639,E_C,NA,62.8,55,NA,4001,USD
7354.1678639,C_Y,VS1,64.2,61,NA,36544,USD
7355.4221992,B_Y,VS2,63,56,1.01,36849,USD
6887.314912,B_Y,VS2,61.9,59,1.01,14225,EUR
818928.4172,B_Y,VS2,61.5,56,1.01,18083,JPY
818928.4172,C_X,VS2,64,59,1,51160,JPY
9674.608984,B_X,VS2,62.8,55,NA,2383,AUD
9674.608984,B_X,VS2,59.9,59,NA,10388,AUD
5864,B_Y,VS2,62.1,59,1.01,30933,GBP
9674.608984,E_T,VS1,62.3,55,NA,42709,AUD
819068.07075,D_T,NA,59.4,60,NA,10292,JPY
9676.258815,D_A,SI1,60.1,60,1,32374,AUD
7357.9308698,D_T,VS1,61.2,58,1.21,21701,USD
9677.908646,E_P,NA,61.6,57,1.24,17775,AUD
7357.9308698,E_T,NA,61.8,58,1.24,36973,USD
9679.558477,E_C,SI1,60,58,NA,52336,AUD
5868,B_Y,NA,62.5,60,NA,29200,GBP
5869,B_T,SI1,63,57,1.31,45261,GBP
6895.536468,D_C,SI1,63.1,60,1.21,18419,EUR
6895.536468,C_A,NA,64.3,60,1.68,36201,EUR
7364.2025463,C_X,SI1,63.6,59,1.04,6731,USD
9687.807632,E_R,SI1,61.8,55,1.07,6854,AUD
9694.406956,B_P,SI1,59.6,59,1.31,38248,AUD
820743.91335,E_A,SI1,58.8,57,1.06,35717,JPY
6904.932532,E_Y,NA,62.2,58,NA,33693,EUR
821023.22045,E_A,VS1,61.5,57,0.95,50469,JPY
5880,B_R,SI1,61.3,61,1,44166,GBP
7375.491564,B_R,NA,59.6,57,1,49302,USD
5880,E_C,SI2,62.8,55,1.25,32227,GBP
5880,D_X,SI2,62.8,57,NA,51563,GBP
5880,E_T,VS2,61.5,57,1.2,22672,GBP
9701.00628,E_R,SI1,60.6,56,1,29403,AUD
5880,B_R,NA,60.3,59,1,39465,GBP
5880,B_R,SI1,62.5,59,1,29001,GBP
821162.874,B_R,SI1,61.4,58,NA,39324,JPY
7375.491564,E_R,NA,62.2,56,1,2654,USD
9701.00628,E_R,NA,60.5,57,NA,18800,AUD
7378.0002346,E_C,NA,62.2,55,1.21,4791,USD
7378.0002346,E_C,VS2,62.8,55,1.21,13690,USD
821442.1811,B_X,SI1,59.5,60,NA,755,JPY
5882,B_A,VS2,59.3,59,1.01,23115,GBP
6908.456056,B_C,NA,59.7,59,NA,1519,EUR
7378.0002346,B_A,VS2,59.5,60,1.01,32313,USD
6909.630564,D_C,NA,64.7,56,1,4943,EUR
9705.955773,B_C,VS1,62.4,60,1.03,13382,AUD
6910.805072,D_T,SI2,63.5,58,1.03,31800,EUR
821721.4882,D_C,SI2,61.5,58,1.2,21565,JPY
9707.605604,E_T,NA,62.5,56,1.2,30319,AUD
9709.255435,D_A,SI1,61,60,1.21,28072,AUD
7381.7632405,E_P,VS1,61.4,59,1.27,12347,USD
7381.7632405,B_C,VS2,60.6,58,1.13,10069,USD
7383.0175758,D_Y,NA,60,57,NA,16160,USD
6913.154088,E_C,VVS1,62.1,54,0.92,26473,EUR
5887,E_Y,VS2,62.3,56,1,42572,GBP
5887,E_Y,NA,62.3,56,1,6410,GBP
7384.2719111,B_Y,VS2,61,59,1,49249,USD
6915.503104,E_C,NA,61.3,56,1.1,17419,EUR
7386.7805817,E_C,VS2,62.5,57,1.06,31335,USD
7386.7805817,B_C,VS2,62,58,NA,29373,USD
7386.7805817,B_R,NA,62.2,60,1.21,52084,USD
9715.854759,B_T,VS2,60.1,59,NA,22698,AUD
5889,B_C,NA,62.6,58,NA,24397,GBP
5889,C_C,SI1,63.9,56,1.23,44835,GBP
9715.854759,B_T,VS2,62.1,55,1.24,32184,AUD
6916.677612,E_C,SI1,63,56,1.23,44451,EUR
5889,B_X,SI2,61.4,58,1.24,1260,GBP
9717.50459,B_R,SI1,62.3,59,1.02,10500,AUD
5891,E_R,SI2,61.7,57,1.15,9219,GBP
7390.5435876,E_T,VS1,61.5,57,NA,29525,USD
9722.454083,B_P,VVS1,61.3,59,1.21,20059,AUD
7391.7979229,B_X,VS2,62.6,55,NA,28161,USD
7391.7979229,C_C,SI1,63.6,56,1.21,28630,USD
7393.0522582,E_X,SI2,62.3,58,1.23,12682,USD
9724.103914,B_A,SI1,61.2,59,NA,35792,AUD
5897,D_C,VS2,60.2,60,1.01,41998,GBP
5897,E_R,VS2,63,57,0.9,10541,GBP
6927.248184,B_Y,VS1,61.7,59,1.01,44778,EUR
823676.6379,E_R,NA,62.1,54,1.16,30943,JPY
5899,B_C,NA,62.4,59,1.2,45574,GBP
6928.422692,B_Y,SI2,59.1,59,NA,43762,EUR
9737.302562,C_X,NA,60.1,60,1.01,3785,AUD
5902,D_P,SI2,58.7,60,1.5,37248,GBP
5902,E_C,VS1,62,57,1.21,49430,GBP
7403.0869406,E_C,NA,62,56,1.24,44116,USD
9737.302562,E_T,SI1,62.1,56,NA,17592,AUD
824514.5592,E_T,VS2,61.8,57,1.09,53104,JPY
6936.644248,C_Y,VS1,64.4,58,1,50140,EUR
9747.201548,A_Y,VS1,64.4,56,1,37774,AUD
7411.8672877,E_X,NA,60.6,57,1.07,34885,USD
7414.3759583,D_C,NA,59.7,64,1.01,43642,USD
9752.151041,E_C,SI1,61.9,60,1.13,53109,AUD
825631.7876,B_P,SI1,59,59,1.38,33389,JPY
7416.8846289,D_P,NA,63.9,57,1.33,24755,USD
825771.44115,C_R,SI1,63.5,55,1.2,3772,JPY
825911.0947,B_C,VVS2,61.4,59,NA,50186,JPY
7418.1389642,D_C,VS2,61.3,58,1.1,43147,USD
6946.040312,A_C,I1,69.8,54,2,41440,EUR
9757.100534,E_R,SI1,61.7,56,1.05,49796,AUD
7418.1389642,D_Y,VVS2,63.5,55,1,39755,USD
9757.100534,C_A,VS2,63.7,57,1.2,15461,AUD
5914,A_P,SI1,61.6,66,1.65,44851,GBP
7418.1389642,E_T,VS2,62.1,57,1.2,23493,USD
7418.1389642,B_Y,I1,60.3,61,1.5,47651,USD
6946.040312,C_P,SI1,64,56,1.5,5039,EUR
9758.750365,D_R,SI1,61.6,57,1.11,22245,AUD
9760.400196,D_T,SI2,62.7,58,1.31,19104,AUD
5916,A_P,SI2,65.8,57,NA,1248,GBP
9763.699858,D_Y,SI1,62.9,57,1.2,43594,AUD
7424.4106407,D_Y,VS2,61.6,58,1.01,26695,USD
9765.349689,D_Y,VS2,59.1,58,1.01,41202,AUD
5919,A_C,SI2,66.9,57,NA,39250,GBP
5919,A_X,SI2,65.4,56,1.51,21621,GBP
6953.08736,D_T,SI1,63.6,54,1.28,31221,EUR
826888.66955,C_Y,VS1,58.6,62,1,16702,JPY
827028.3231,C_Y,NA,63.6,57,1.02,6366,JPY
6955.436376,E_Y,VS2,62.6,57,1.02,9383,EUR
6955.436376,E_X,SI1,62,56,NA,24908,EUR
9773.598844,D_R,SI1,62.5,59,NA,49762,AUD
7430.6823172,B_C,NA,60.1,58,1.29,33904,USD
7431.9366525,B_X,SI1,59.6,58,NA,11908,USD
9775.248675,E_P,VS2,62.9,54,1.27,9860,AUD
827586.9373,E_C,SI2,62.1,57,1.29,20220,JPY
5927,C_R,SI1,63.8,59,1.08,19434,GBP
6963.657932,E_X,VS2,62.1,57,1,5588,EUR
6963.657932,E_R,SI1,59.9,56,1,26812,EUR
7436.9539937,D_C,NA,60.3,59,1,24157,USD
6963.657932,D_X,NA,62.9,59,1,52803,EUR
7436.9539937,D_X,VS2,58.7,62,1,49179,USD
